ID,RESIDENTIAL,BUSINESS,RURAL,ONE_WAY,BOTH_WAY,SIDE_1,SIDE_2,SIDE_3,SIDE_4,INTERSECTION3,INTERSECTION4,LANE_1,LANE_2,LANE_3,CROSS_NO,CROSS_YES,STOPCAR_ZERO,STOPCAR_LOW,STOPCAR_MID,STOPCAR_HIGH,PEDESTRIAN_LOW,PEDESTRIAN_MID,PEDESTRIAN_HIGH,TRAFFIC_LOW,TRAFFIC_MID,TRAFFIC_HIGH,LEAD_NO,LEAD_YES,SUNNY,RAIN,TIME6_10,TIME10_16,TIME16_20,TIME20_6,AGE_UNKOWN,AGE_OLDER,AGE_MATURE,AGE_YOUNG,AGE_CHILD,SIGNAL_NO,SIGNAL_YES,Y_SIGNAL_NO,Y_SIGNAL_YES,YGAP,VLIM,BRIGHTNESS,SCT,TTC,VCAR,V4,AX7,DBLIND,DOBJ,PET,V_OBJ,YEAR,MONTH,TIME
401961,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3.8,30,1,1.22,2.1,25.4,17.2,0.5,8.9,6.1,0,10.8,2014,11,10
402208,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3.3,30,1,1.13,2.1,32.5,26.8,1.3,13,6.8,0,13,2014,11,16
402653,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1.5,30,3,0.53,1.3,22.6,19.8,0.7,3.6,5,0,13,2014,10,20
402837,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,2.59,3.3,19.8,18.4,0.9,15.3,3.4,0.9,10,2014,11,10
403205,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,0.45,1.3,25.1,41,-0.3,5.2,4.2,0,8.6,2014,11,12
405894,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6.9,30,1,1.5,2.8,45.2,42.4,0.3,27,8.6,0.7,8.6,2014,11,12
407845,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.8,30,1,1.48,2.3,22.6,19.8,-0.3,8.8,5.9,0.2,13,2014,11,15
407955,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1.1,30,1,0.97,2,35.3,33.9,0.7,10.7,9.8,0,6.5,2014,12,8
408200,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3.2,30,1,2.06,3.2,36.7,35.3,0.6,24.8,7.9,0,9.3,2014,11,9
408216,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.8,30,1,0.31,1.5,39.6,36.7,-0.1,8.6,8.1,0,8.1,2014,12,9
409310,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.3,30,3,0.37,1.4,33.9,31.1,-0.1,7.8,6,0,16.2,2014,12,22
409691,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,0.77,1.8,32.5,29.7,0.1,8,8.6,0,16.2,2014,12,7
409697,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.8,30,1,2.59,3.2,15.5,14.1,0.8,12.4,1.9,1.2,10.8,2014,12,13
410859,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.2,30,1,3.43,4.1,18.4,17,-0.9,13.9,7.5,1.8,11.8,2014,12,11
412232,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2.3,30,1,0.86,1.7,26,31.9,0.3,3,9.9,2.5,9.3,2014,12,7
412428,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,4.4,30,3,1.15,2.2,35.7,31.8,2,12.7,9.9,0,16.2,2014,12,21
422434,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2.2,30,1,0.59,1.6,33.9,42.4,0,9.2,6.6,0,9.3,2012,9,14
425634,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4.1,30,1,2.14,2.8,19.8,14.1,0.3,12.9,3.3,0.1,11.8,2012,10,10
362290,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2.4,30,3,1.65,2.7,35.9,36.7,0.3,21.8,5.9,0,4.3,2014,1,18
20248,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1.9,30,1,0.61,1.6,31.6,37.9,0.1,10.3,4.2,0.3,18.5,2007,1,11
21227,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,0.71,1.8,34.2,33.6,1.1,11,6.1,0,9.3,2007,1,14
21510,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.8,30,3,0.79,1.9,37.6,38.1,1.4,15.5,4.9,0,9.3,2007,1,2
23127,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.1,30,1,0.52,1.4,25.1,31.6,1.3,4.7,5.2,0,8.1,2007,1,12
23760,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.9,30,3,2.26,3.1,24,22.3,0,19.9,1,1.5,13,2007,2,1
23818,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.3,30,1,0.89,1.6,18.1,15.5,0.3,5.5,2.8,0,8.6,2007,2,16
24101,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1.9,30,3,0.57,1.4,24,39.3,-0.1,8.7,1,0,10.8,2007,2,3
24268,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.5,30,3,1.48,2.6,36.7,36.7,0.6,22,4.8,0.3,13,2007,2,19
24448,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,0.87,2.1,43,41,0.6,16,9.8,0,6.8,2007,2,15
24514,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.1,30,3,1.41,2.2,24.6,24,0,6.7,9,0,13,2007,2,20
25257,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,4,30,1,2.54,3.6,35.6,34.5,0.2,29.9,6.3,0.7,10.8,2007,2,14
25890,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.4,30,1,0.28,1.2,27.7,27.7,0.1,2.8,6.7,1.4,7.6,2007,2,11
26000,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.1,30,3,0.91,2.2,46.1,48.9,-0.1,20.5,8.5,0.3,13,2007,2,22
26003,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2.3,30,3,0.79,2.1,47.5,50.3,0,22.7,6,0.6,16.2,2007,2,21
26296,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2.1,30,2,0.87,1.8,27.7,31.9,-0.1,9.3,4.8,0,9.3,2007,3,17
26509,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.3,30,3,1.36,2.1,20.6,25.7,1,9.4,3,0,6.5,2007,3,5
26851,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.6,30,1,0.84,1.8,29.4,37,0.9,7.8,7.1,15.2,1.2,2007,3,9
26957,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.9,30,3,1.73,2.5,23.9,27.6,0.5,9.9,7.4,0,10.8,2007,3,22
27386,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.2,30,1,1.41,2.5,37.6,34.5,0.5,25.1,1.8,0.5,10.8,2007,3,14
28023,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2.1,30,3,0.85,1.6,22.9,33.1,-0.1,5,5.9,0,9.3,2007,3,19
28103,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2.8,30,1,4.68,5,4,5.1,0.5,1.5,4.6,0,9.3,2007,3,16
28251,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.4,30,1,1.5,2.1,14.7,13,0,4.5,4.6,0,7.6,2007,3,16
28274,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2.3,30,3,0.54,1.6,35.3,34.5,0.2,7,9.2,0,13,2007,3,23
28955,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2.2,30,1,0.39,1.2,23.5,35.6,0.7,5.2,3.1,0,16.2,2007,3,11
29004,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1.3,30,3,1.4,2.2,22.3,18.4,1,9.7,4.2,0,8.1,2007,3,19
29006,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.9,30,3,1.35,2.1,22.6,24.3,-0.1,3.6,10.2,3.8,7.2,2007,3,4
29128,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.7,30,1,0.49,1.8,43.8,35,1.7,13.2,8.7,0,8.6,2007,3,7
29466,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.8,30,1,0.87,2,38.1,40.1,-0.1,14.2,7.5,0,8.1,2007,3,15
29899,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.7,30,1,1.43,2.1,19.2,21.9,-0.2,11.7,0.1,0,6.8,2007,3,10
30616,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.9,30,3,1.45,2.4,29.1,23.5,0.7,13.5,6.2,0,4.3,2007,3,5
30623,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.7,30,2,2.19,3.4,42.7,40.1,0.8,24.1,17.1,0,9.3,2007,3,21
30842,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.2,30,1,1.1,1.9,23.2,18.4,1,8,4.7,0,8.1,2007,3,11
30856,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.3,30,3,1.3,2.2,29.1,20.9,0.1,12.9,5.6,0,8.1,2007,3,1
30985,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.6,30,3,2.16,2.9,22.9,18.4,-1.5,14.9,4.3,1.3,16.2,2007,3,2
31422,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.1,30,3,1.03,2.1,36.7,41.3,0.9,12.9,9.3,1.6,3.6,2007,3,22
31767,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2.5,30,3,1,2.1,36.5,35,-0.1,17,4.8,0.5,16.2,2007,3,21
32657,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3.3,30,3,0.67,1.8,39.8,41.8,0.1,13.2,7.6,0,10,2007,3,16
33251,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.8,30,3,1.54,2.4,24.6,20.3,1.4,11.9,4.8,0.3,16.2,2007,4,19
33338,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.5,30,1,1.59,2.6,34.2,29.7,1.5,12.9,12.6,0,7.2,2007,4,9
33564,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.3,30,3,2.53,2.9,4,21.2,-0.4,1.7,2,0.4,10.8,2007,4,0
35075,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,1.3,2.1,24.3,30,1.1,6.1,8.6,0,8.6,2007,4,12
35628,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.7,30,1,1.21,2.3,37.3,32.2,1.6,18.7,5.9,0,9.3,2007,4,9
35811,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1.6,30,3,1.2,1.8,17,15.5,-0.5,4.2,5,0,10.8,2007,4,20
36039,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.4,30,1,1.81,2.7,26.6,19.5,0.7,6.3,14,0,5.9,2007,4,16
36205,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.2,30,3,1.31,2.6,46.6,50.3,0.4,31.6,3,0.6,10.8,2007,4,19
36563,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4.8,30,3,0.9,2,37,34.8,0.1,6.7,14.4,2.2,13,2007,4,20
36889,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.1,30,1,0.92,1.8,27.4,25.4,-0.2,8,6.2,0,9.3,2007,4,17
38490,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.7,30,1,1.23,2.3,33.3,30,1.3,15.9,5.4,0.1,13,2007,4,12
39483,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.3,30,1,1.49,2.6,37,38.1,0.6,13.9,13.3,0,10,2007,5,18
40492,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.7,30,1,0.49,1.6,36.5,37.3,0.9,2.8,13.7,4,11.8,2007,5,14
43213,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.8,30,1,1.54,2.4,26.6,27.1,0.9,12.7,5.5,0,10,2007,5,16
43762,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.6,30,1,1.1,1.7,14.7,13.3,-0.3,2.1,5.3,0,7.2,2007,5,15
43802,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.8,30,1,1.48,2.6,36.2,32.8,0.4,20,6.2,1.1,18.5,2007,5,8
44236,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.1,30,3,0.53,1.7,38.7,46.1,1.3,12.2,6.3,0,9.3,2007,5,19
45899,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.9,30,3,-0.61,0.8,52,48.3,0.4,6.3,6.3,0.1,13,2007,6,23
47129,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1.6,30,2,1.03,1.9,28.3,34.5,-0.1,9,6.7,0,10.8,2007,5,18
47145,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.7,30,1,0.71,1.6,28,26,0.5,8.9,4.1,0,10,2007,6,13
47489,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.6,30,3,1.59,2.2,17.5,12.3,0.5,5.4,6,0.2,14.4,2007,5,1
47808,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1.6,30,3,1.12,2.5,47.5,48.6,0.3,28.8,4.2,0.9,13,2007,6,22
48861,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2.5,30,1,1.01,1.9,27.1,27.1,0.1,10.8,3.9,0,10.8,2007,6,15
56058,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.3,30,1,1.18,1.7,12.4,33.9,-0.4,2.6,3.8,0,13,2007,6,10
56118,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1.3,30,1,0.52,1.8,45.8,44.6,2,18.1,5.7,0.1,11.8,2007,6,9
58962,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1.7,30,1,3.03,3.9,26.3,34.2,-0.2,16.2,12.6,0,5.2,2007,7,8
67447,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.9,30,1,2.04,3,32.5,30.2,-0.3,19,9,0,5.4,2007,7,10
67784,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.6,30,1,0.6,1.3,18.1,19.5,0.7,2.7,4.2,0.1,8.1,2007,8,15
80285,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.2,30,1,0.37,1.6,44.1,38.1,1.1,12.8,7.9,0,9.3,2007,8,12
81387,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2.1,30,3,0.45,1.3,27.1,15.3,0.8,5.8,4.7,0.7,5.9,2007,8,21
82021,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,30,3,0.83,1.5,17,14.6,0.5,4,3.5,0,13,2007,8,2
82347,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.6,30,3,0.47,1.9,50,49.5,0.7,20.4,6.1,0,13,2007,8,23
84085,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1.9,30,3,1.2,2.2,32.8,31.9,0.4,13,7.7,0.2,13,2007,8,0
94030,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.7,30,1,0.76,1.7,31.4,24.6,1.1,6.4,9.3,0,14.4,2007,9,9
94819,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3.3,30,1,0.67,1.5,25.7,24.6,0.2,6,5.3,0.1,10.8,2007,9,15
98488,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.7,30,1,4.1,4.8,18.1,18.1,1,20,4.4,1.8,8.6,2007,9,10
98825,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2.1,30,1,1.38,2.3,30.5,28.5,0.2,14.5,5.8,0.4,13,2007,9,10
98828,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2.2,30,1,0.68,1.7,35,39.3,0.2,8.4,9.1,0,16.2,2007,9,9
98835,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1.7,30,1,1.55,2.4,26.3,23.2,1.4,8.6,9.5,0,7.6,2007,9,8
98937,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4.7,30,1,1.28,2.2,29.4,30.2,0,8.8,9.7,2,8.1,2007,9,15
99073,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3.1,30,1,2.25,3,19.8,34.8,1,12.9,3.8,0.3,10.8,2007,9,10
99471,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,5.1,30,3,2.8,3.4,16.1,17.2,-0.1,9.3,6.5,0,10.8,2007,9,22
